Independence Day (ID4) (1996)	Dragonheart (1996)	0.4062648
Independence Day (ID4) (1996)	Time to Kill, A (1996)	0.40298167
Independence Day (ID4) (1996)	Star Wars (1977)	0.3968435
Independence Day (ID4) (1996)	Hunt for Red October, The (1990)	0.37343162
Terminator 2: Judgment Day (1991)	Terminator 2: Judgment Day (1991)	1.0000001
Terminator 2: Judgment Day (1991)	Terminator, The (1984)	0.7948697
Terminator 2: Judgment Day (1991)	Raiders of the Lost Ark (1981)	0.5971681
Terminator 2: Judgment Day (1991)	Die Hard (1988)	0.5726919
Terminator 2: Judgment Day (1991)	True Lies (1994)	0.55481625
Terminator 2: Judgment Day (1991)	Empire Strikes Back, The (1980)	0.55211145
Terminator 2: Judgment Day (1991)	Fugitive, The (1993)	0.542272
Terminator 2: Judgment Day (1991)	Speed (1994)	0.52916646
Terminator 2: Judgment Day (1991)	Blade Runner (1982)	0.52749205
Terminator 2: Judgment Day (1991)	Alien (1979)	0.50021446
Terminator 2: Judgment Day (1991)	Aliens (1986)	0.4980136
Forrest Gump (1994)	Forrest Gump (1994)	0.9999999
Forrest Gump (1994)	Apollo 13 (1995)	0.5975649
Forrest Gump (1994)	Schindler's List (1993)	0.5601127
Forrest Gump (1994)	Braveheart (1995)	0.55977935
Forrest Gump (1994)	Shawshank Redemption, The (1994)	0.55503625
Forrest Gump (1994)	Field of Dreams (1989)	0.5364348
Forrest Gump (1994)	Dances with Wolves (1990)	0.5360928
Forrest Gump (1994)	Dead Poets Society (1989)	0.5315913
Forrest Gump (1994)	E.T. the Extra-Terrestrial (1982)	0.5146717
Forrest Gump (1994)	Raiders of the Lost Ark (1981)	0.4986635
Forrest Gump (1994)	Silence of the Lambs, The (1991)	0.48068106
Amadeus (1984)	Amadeus (1984)	1.0000001
Amadeus (1984)	One Flew Over the Cuckoo's Nest (1975)	0.5607209
Amadeus (1984)	E.T. the Extra-Terrestrial (1982)	0.5337674
Amadeus (1984)	Schindler's List (1993)	0.5288292
Amadeus (1984)	Dead Poets Society (1989)	0.5232185
Amadeus (1984)	Young Frankenstein (1974)	0.49023178
Amadeus (1984)	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)	0.48151815
Amadeus (1984)	Forrest Gump (1994)	0.47524175
Amadeus (1984)	Graduate, The (1967)	0.4675571
Amadeus (1984)	Casablanca (1942)	0.46118438
Amadeus (1984)	Fried Green Tomatoes (1991)	0.4441897
Alien (1979)	Alien (1979)	1.0000001
Alien (1979)	Aliens (1986)	0.7727334
Alien (1979)	Blade Runner (1982)	0.73678595
Alien (1979)	Silence of the Lambs, The (1991)	0.5642205
Alien (1979)	Terminator, The (1984)	0.52367365
Alien (1979)	Empire Strikes Back, The (1980)	0.50878793
Alien (1979)	Terminator 2: Judgment Day (1991)	0.50021446
Alien (1979)	Raiders of the Lost Ark (1981)	0.48908636
Alien (1979)	Full Metal Jacket (1987)	0.4847847
Alien (1979)	Jaws (1975)	0.47053334
Alien (1979)	Fugitive, The (1993)	0.46878755
Full Monty, The (1997)	Full Monty, The (1997)	1.0000001
Full Monty, The (1997)	L.A. Confidential (1997)	0.45262247
Full Monty, The (1997)	In & Out (1997)	0.37020698
Full Monty, The (1997)	Mrs. Brown (Her Majesty, Mrs. Brown) (1997)	0.32803372
Full Monty, The (1997)	Apartment, The (1960)	0.3076884
Full Monty, The (1997)	C'est arrivé près de chez vous (1992)	0.3039988
Full Monty, The (1997)	Kolya (1996)	0.3010525
Full Monty, The (1997)	Wings of the Dove, The (1997)	0.3008303
Full Monty, The (1997)	Clockwork Orange, A (1971)	0.29154354
Full Monty, The (1997)	Postino, Il (1994)	0.2881048
Full Monty, The (1997)	Good Will Hunting (1997)	0.27941877
Star Trek: First Contact (1996)	Star Trek: First Contact (1996)	1.0000001
Star Trek: First Contact (1996)	Star Trek IV: The Voyage Home (1986)	0.5319185
Star Trek: First Contact (1996)	Star Trek: Generations (1994)	0.4852578
Star Trek: First Contact (1996)	Star Trek VI: The Undiscovered Country (1991)	0.4810908
Star Trek: First Contact (1996)	Star Trek: The Wrath of Khan (1982)	0.4635478
Star Trek: First Contact (1996)	Independence Day (ID4) (1996)	0.42434588
Star Trek: First Contact (1996)	Star Wars (1977)	0.41914272
Star Trek: First Contact (1996)	Return of the Jedi (1983)	0.39561728
Star Trek: First Contact (1996)	Men in Black (1997)	0.37600073
Star Trek: First Contact (1996)	Mission: Impossible (1996)	0.37277466
Star Trek: First Contact (1996)	Twelve Monkeys (1995)	0.36593124
Blade Runner (1982)	Blade Runner (1982)	0.9999998
Blade Runner (1982)	Alien (1979)	0.73678595
Blade Runner (1982)	Aliens (1986)	0.5865146
Blade Runner (1982)	Empire Strikes Back, The (1980)	0.5506991
Blade Runner (1982)	Raiders of the Lost Ark (1981)	0.5315068
Blade Runner (1982)	Terminator 2: Judgment Day (1991)	0.52749205
Blade Runner (1982)	Terminator, The (1984)	0.5265228
Blade Runner (1982)	Brazil (1985)	0.52069634
Blade Runner (1982)	Pulp Fiction (1994)	0.5169192
Blade Runner (1982)	2001: A Space Odyssey (1968)	0.47489896
Blade Runner (1982)	Star Trek: The Wrath of Khan (1982)	0.47249666
Terminator, The (1984)	Terminator, The (1984)	1.0000001
Terminator, The (1984)	Terminator 2: Judgment Day (1991)	0.7948697
Terminator, The (1984)	Raiders of the Lost Ark (1981)	0.6200634
Terminator, The (1984)	Aliens (1986)	0.5646267
Terminator, The (1984)	Die Hard (1988)	0.5393679
Terminator, The (1984)	Blade Runner (1982)	0.5265228
Terminator, The (1984)	Alien (1979)	0.52367365
Terminator, The (1984)	Empire Strikes Back, The (1980)	0.51568085
Terminator, The (1984)	True Lies (1994)	0.50988793
Terminator, The (1984)	Star Trek: The Wrath of Khan (1982)	0.50028414
Terminator, The (1984)	Back to the Future (1985)	0.4800702
Casablanca (1942)	Casablanca (1942)	1.0000001
Casablanca (1942)	Citizen Kane (1941)	0.64610803
Casablanca (1942)	Maltese Falcon, The (1941)	0.59571266
Casablanca (1942)	Vertigo (1958)	0.5344906
Casablanca (1942)	Wizard of Oz, The (1939)	0.50526327
Casablanca (1942)	North by Northwest (1959)	0.47538057
Casablanca (1942)	African Queen, The (1951)	0.47306806
Casablanca (1942)	Amadeus (1984)	0.46118438
Casablanca (1942)	2001: A Space Odyssey (1968)	0.45826215
Casablanca (1942)	One Flew Over the Cuckoo's Nest (1975)	0.45644438
Casablanca (1942)	Silence of the Lambs, The (1991)	0.44531548
Dead Man Walking (1995)	Dead Man Walking (1995)	1.0000001
Dead Man Walking (1995)	Leaving Las Vegas (1995)	0.4717444
Dead Man Walking (1995)	Secrets & Lies (1996)	0.4156163
Dead Man Walking (1995)	Fargo (1996)	0.39143905
Dead Man Walking (1995)	Fried Green Tomatoes (1991)	0.38654283
Dead Man Walking (1995)	Postino, Il (1994)	0.36611295
Dead Man Walking (1995)	Lone Star (1996)	0.36290383
Dead Man Walking (1995)	Mr. Holland's Opus (1995)	0.35412028
Dead Man Walking (1995)	Godfather, The (1972)	0.347601
Dead Man Walking (1995)	Usual Suspects, The (1995)	0.34689865
Dead Man Walking (1995)	People vs. Larry Flynt, The (1996)	0.33916685
Aliens (1986)	Aliens (1986)	1.0
Aliens (1986)	Alien (1979)	0.7727334
Aliens (1986)	Blade Runner (1982)	0.5865146
Aliens (1986)	Terminator, The (1984)	0.5646267
Aliens (1986)	Silence of the Lambs, The (1991)	0.5331216
Aliens (1986)	Raiders of the Lost Ark (1981)	0.50461274
Aliens (1986)	Terminator 2: Judgment Day (1991)	0.4980136
Aliens (1986)	Star Trek: The Wrath of Khan (1982)	0.49727747
Aliens (1986)	Empire Strikes Back, The (1980)	0.4756737
Aliens (1986)	Fugitive, The (1993)	0.46142268
